Student_ID,High_School,High_School_Grad_Year,Graduated,Final_Grad_Date,Total_Enrollments,First_Enrollment,Last_Enrollment,College_Code_1,College_Code_2,College_Code_3,College_Code_4,College_Code_5,College_Code_6,College_Code_7,College_Code_8,College_Code_9,College_Code_10,College_Name_1,College_Name_2,College_Name_3,College_Name_4,College_Name_5,College_Name_6,College_Name_7,College_Name_8,College_Name_9,College_Name_10,Major_1,Major_2,Major_3,Major_4,Major_5,Major_6,Degree_Title_1,Degree_Title_2,Degree_Title_3,Degree_Title_4,Degree_Title_5,Degree_Title_6,College_State_1,College_State_2,College_State_3,College_State_4,College_State_5,College_State_6,College_State_7,College_State_8,College_State_9,College_State_10,2-Year/4-Year_1,2-Year/4-Year_2,2-Year/4-Year_3,2-Year/4-Year_4,2-Year/4-Year_5,2-Year/4-Year_6,2-Year/4-Year_7,2-Year/4-Year_8,2-Year/4-Year_9,2-Year/4-Year_10,Public/Private_1,Public/Private_2,Public/Private_3,Public/Private_4,Public/Private_5,Public/Private_6,Public/Private_7,Public/Private_8,Public/Private_9,Public/Private_10
382716933,Ridgeline,2018,N,,10,2018-08-27,2024-05-01,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382716984,Mountain Crest,2016,Y,2022-05-05,10,2019-08-26,2022-12-16,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,INTERDISCIPLINARY STUDIES,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717062,Sky View,2017,Y,2021-12-17,11,2017-08-28,2023-01-25,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,002050-81,003678-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,UNIVERSITY OF NEW ENGLAND NON-MATRIC,SOUTHERN UTAH UNIVERSITY,HUMAN NUTRITION,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,ME,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Private,Public
382717071,Ridgeline,2017,N,,4,2020-08-31,2024-06-03,003677-00,001226-00,005220-00,001226-00,,,,,,,UTAH STATE UNIVERSITY,LOS ANGELES PIERCE COLLEGE,SALT LAKE COMMUNITY COLLEGE,LOS ANGELES PIERCE COLLEGE,,,,,,,,,,,,,,,,,,,UT,CA,UT,CA,,,,,,,4-year,2-year,2-year,2-year,,,,,,,Public,Public,Public,Public,,,,,,
382717155,Sky View,2016,Y,2023-05-05,11,2016-08-22,2023-05-05,003671-00,003671-00,003671-00,001620-00,001620-00,001620-00,001620-00,001620-00,003671-00,001620-00,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,DIXIE STATE UNIVERSITY,IDAHO STATE UNIVERSITY,GENERAL STUDIES,OCCUPATIONAL THERAPY ASST,,,,,ASSOCIATE OF SCIENCE,ASSOCIATE OF APPLIED SCIENCE,,,,,UT,UT,UT,ID,ID,ID,ID,ID,UT,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717197,Ridgeline,2017,N,,2,2020-01-06,2020-09-10,003679-00,003679-00,,,,,,,,,SNOW COLLEGE,SNOW COLLEGE,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382717215,Sky View,2019,Y,2024-05-02,4,2020-08-31,2024-05-01,003677-00,003677-00,003677-00,003677-00,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,GENERAL EDUCATION,,,,,,CERTIFICATE OF COMPLETION,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Public,Public,Public,Public,,,,,,
382717248,Ridgeline,2019,Y,2023-05-04,9,2019-08-26,2023-05-03,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,PSYCHOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382717260,Sky View,2017,Y,2020-09-09,4,2019-07-01,2021-06-30,021154-00,021154-00,021154-00,021154-00,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,MASTER ESTHETICS,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,,,,,,,2-year,2-year,2-year,2-year,,,,,,,Public,Public,Public,Public,,,,,,
382717266,Sky View,2019,Y,2022-12-16,4,2021-08-30,2022-12-16,003677-00,003677-00,003677-00,003677-00,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,GENERAL STUDIES,,,,,,ASSOCIATE OF SCIENCE,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Public,Public,Public,Public,,,,,,
382717275,Ridgeline,2017,Y,2023-12-26,15,2017-08-21,2024-01-31,003679-00,003679-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,SNOW COLLEGE,SNOW COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,FAMILY & CONSUMER SCIENCES ED,CURRICULUM AND INSTRUCTION,,,,,BACHELOR OF SCIENCE,MASTER OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717278,Ridgeline,2019,N,,2,2022-09-12,2024-06-30,001625-82,021154-00,,,,,,,,,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,ID,UT,,,,,,,,,4-year,2-year,,,,,,,,,Private,Public,,,,,,,,
382717347,Mountain Crest,2016,N,,5,2016-08-24,2017-09-01,003677-00,003677-00,003677-00,003677-00,003677-00,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,4-year,4-year,,,,,,Public,Public,Public,Public,Public,,,,,
382717398,Sky View,2017,N,,10,2017-09-06,2024-08-09,001606-00,001606-00,001606-00,001606-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,BRIGHAM YOUNG UNIVERSITY - HAWAII,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,HI,HI,HI,HI,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Private,Private,Private,Public,Public,Public,Public,Public,Public
382717401,Sky View,2017,N,,2,2018-08-27,2019-02-14,003677-00,003677-00,,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382717407,Sky View,2017,N,,5,2018-01-08,2020-01-14,003677-00,003677-00,003677-00,003677-00,003677-00,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,4-year,4-year,,,,,,Public,Public,Public,Public,Public,,,,,
382717416,Sky View,2017,Y,2023-04-17,7,2019-07-01,2023-06-30,021154-00,021154-00,021154-00,021154-00,021154-00,021154-00,021154-00,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,DIESEL,APPRENTICE ELECTRICIAN,,,,,CERTIFICATE,CERTIFICATE,,,,,UT,UT,UT,UT,UT,UT,UT,,,,2-year,2-year,2-year,2-year,2-year,2-year,2-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382717419,Sky View,2017,Y,2022-08-12,14,2017-08-28,2024-05-01,003678-00,003678-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,GENERAL EDUCATION,CONFLICT MGMT. & FACILITATION,COMMUNICATION STUDIES,,,,CERTIFICATE,CERTIFICATE OF PROFICIENCY,BACHELOR OF SCIENCE,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717428,Sky View,2017,Y,2020-10-06,13,2017-08-28,2024-08-23,003677-00,003677-00,003677-00,003677-00,003677-00,001625-82,021154-00,003677-00,003680-00,003680-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIDGERLAND TECHNICAL COLLEGE,UTAH STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,NURSING ASSISTANT,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,ID,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,2-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Private,Public,Public,Public,Public
382717434,Sky View,2017,N,,2,2017-08-21,2018-04-27,003679-00,003679-00,,,,,,,,,SNOW COLLEGE,SNOW COLLEGE,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
382717440,Sky View,2017,Y,2023-05-04,10,2017-08-23,2023-05-03,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,SOCIAL STUDIES COMPOSITE TEACH,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717443,Sky View,2017,Y,2020-05-31,9,2017-08-23,2020-05-07,001772-00,001772-00,001772-00,001772-00,001772-00,001772-00,001772-00,001772-00,001772-00,,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,TRINITY INTERNATIONAL UNIVERSITY,,GRAPHIC DESIGN,,,,,,BACHELOR OF ARTS,,,,,,IL,IL,IL,IL,IL,IL,IL,IL,IL,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Private,Private,Private,Private,Private,Private,Private,Private,Private,
382717446,Sky View,2017,N,,6,2017-08-23,2024-05-01,003679-00,003677-00,003677-00,003677-00,003677-00,003677-00,,,,,SNOW COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Public,Public,Public,Public,Public,Public,,,,
382717452,Sky View,2017,Y,2021-05-06,11,2017-08-28,2021-05-05,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,001063-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UNIVERSITY OF ALASKA - FAIRBANKS,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,"LAND, PLANT, & CLIMATE SYSTEM",,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,AK,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717458,Sky View,2017,Y,2023-12-15,13,2019-08-20,2023-12-15,003679-00,003679-00,003679-00,003679-00,003670-00,003677-00,003677-00,003677-00,003677-00,003679-00,SNOW COLLEGE,SNOW COLLEGE,SNOW COLLEGE,SNOW COLLEGE,BRIGHAM YOUNG UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,SNOW COLLEGE,BUSINESS,MARKETING,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Private,Public,Public,Public,Public,Public
382717464,Sky View,2017,Y,2023-05-04,9,2020-01-06,2023-05-03,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,GLOBAL COMMUNICATION,,,,,,BACHELOR OF ARTS,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382717467,Sky View,2017,Y,2020-04-16,6,2017-08-28,2020-06-30,003677-00,003677-00,003677-00,021154-00,021154-00,021154-00,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,ANIMAL SCIENCES,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,2-year,2-year,2-year,,,,,Public,Public,Public,Public,Public,Public,,,,
382717473,Sky View,2017,N,,1,2018-01-08,2018-05-04,003677-00,,,,,,,,,,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
382717476,Sky View,2017,Y,2022-12-16,9,2019-08-26,2022-12-16,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,MARKETING,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
382717479,Sky View,2017,N,,7,2017-08-28,2022-12-13,003677-00,005220-00,005220-00,005220-00,005220-00,005220-00,021154-00,,,,UTAH STATE UNIVERSITY,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,2-year,2-year,2-year,2-year,2-year,2-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382717485,Sky View,2017,Y,2020-11-20,3,2020-07-01,2021-06-30,021154-00,021154-00,021154-00,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,EMERGENCY MEDICAL TECHNICIAN,,,,,,CERTIFICATE,,,,,,UT,UT,UT,,,,,,,,2-year,2-year,2-year,,,,,,,,Public,Public,Public,,,,,,,
382717494,Sky View,2017,N,,7,2017-08-28,2024-06-30,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,021154-00,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,4-year,4-year,4-year,4-year,4-year,2-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382717497,Sky View,2017,Y,2019-12-13,16,2017-08-23,2024-09-13,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,032673-00,032673-00,032673-00,032673-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,CAPELLA UNIVERSITY,CAPELLA UNIVERSITY,CAPELLA UNIVERSITY,CAPELLA UNIVERSITY,PSYCHOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,MN,MN,MN,MN,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Private,Private,Private,Private
382717500,Sky View,2017,N,,11,2017-09-11,2023-07-19,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,,,,,,,,,,,,,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private
382717506,Sky View,2017,Y,2018-04-30,5,2019-08-26,2021-04-30,003677-00,003677-00,003680-00,003680-00,021154-00,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,,,,,,DENTAL ASSISTING,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,4-year,2-year,,,,,,Public,Public,Public,Public,Public,,,,,
382717512,Sky View,2017,N,,10,2017-08-28,2024-08-02,003678-00,003678-00,003678-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
382717518,Sky View,2017,Y,2021-12-17,9,2017-08-28,2023-08-31,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,033394-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,UTAH STATE UNIVERSITY,,GENERAL STUDIES,,,,,,ASSOCIATE OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Private,Public,
382717530,Sky View,2017,N,,7,2018-05-07,2021-03-23,003680-00,003680-00,003680-00,003680-00,003680-00,003680-00,003680-00,,,,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,WEBER STATE UNIVERSITY,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,,,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,,,Public,Public,Public,Public,Public,Public,Public,,,
382717536,Sky View,2017,Y,2024-07-12,20,2017-08-23,2024-06-21,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,041426-01,041426-01,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,TOURO UNIVERSITY NEVADA,TOURO UNIVERSITY NEVADA,KINESIOLOGY,DOCTOR OF OCCUPATIONAL THERAPY,,,,,BACHELOR OF SCIENCE,DOCTOR OF OCCUPATIONAL THERAPY,,,,,UT,UT,UT,UT,UT,UT,UT,UT,NV,NV,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Private,Private
382717542,Sky View,2017,N,,13,2019-08-26,2024-08-09,003677-00,003677-00,001625-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - IDAHO,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,UT,UT,ID,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Private,Public,Public,Public,Public,Public,Public,Public
382717548,Sky View,2017,Y,2023-05-04,12,2019-08-26,2023-05-03,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,ACCOUNTING,ACCOUNTING,,,,,BACHELOR OF SCIENCE,MASTER OF ACCOUNTING,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
